"inc0"	"inc2500"	"inc5000"	"inc7500"	"inc10000"	"inc12500"	"inc15000"	"inc17500"	"inc20000"	"inc22500"	"inc25000"	"inc27500"	"inc30000"	"inc32500"	"inc35000"	"inc37500"	"inc40000"	"inc42500"	"inc45000"	"inc47500"	"inc50000"	"inc52500"	"inc55000"	"inc57500"	"inc60000"	"inc62500"	"inc65000"	"inc67500"	"inc70000"	"inc72500"	"inc75000"	"inc77500"	"inc80000"	"inc82500"	"inc85000"	"inc87500"	"inc90000"	"inc92500"	"inc95000"	"inc97500"	"inc100000"	"inc102500"	"inc105000"	"inc107500"	"inc110000"	"inc112500"	"inc115000"	"inc117500"	"inc120000"	"inc122500"	"inc125000"	"inc127500"	"inc130000"	"inc132500"	"inc135000"	"inc137500"	"inc140000"	"inc142500"	"inc145000"	"inc147500"	"inc150000"	"inc152500"	"inc155000"	"inc157500"	"inc160000"	"inc162500"	"inc165000"	"inc167500"	"inc170000"	"inc172500"	"inc175000"	"inc177500"	"inc180000"	"inc182500"	"inc185000"	"inc187500"	"inc190000"	"inc192500"	"inc195000"	"inc197500"	"inc200000"	"inc202500"	"inc205000"	"inc207500"	"inc210000"	"inc212500"	"inc215000"	"inc217500"	"inc220000"	"inc222500"	"inc225000"	"inc227500"	"inc230000"	"inc232500"	"inc235000"	"inc237500"	"inc240000"	"inc242500"	"inc245000"	"inc247500"	"inc250000"	"inc252500"	"inc255000"	"inc257500"	"inc260000"	"inc262500"	"inc265000"	"inc267500"	"inc270000"	"inc272500"	"inc275000"	"inc277500"	"inc280000"	"inc282500"	"inc285000"	"inc287500"	"inc290000"	"inc292500"	"inc295000"	"inc297500"	"inc300000"	"inc302500"	"inc305000"	"inc307500"	"inc310000"	"inc312500"	"inc315000"	"inc317500"	"inc320000"	"inc322500"	"inc325000"	"inc327500"	"inc330000"	"inc332500"	"inc335000"	"inc337500"	"inc340000"	"inc342500"	"inc345000"	"inc347500"	"inc350000"	"inc352500"	"inc355000"	"inc357500"	"inc360000"	"inc362500"	"inc365000"	"inc367500"	"inc370000"	"inc372500"	"inc375000"	"inc377500"	"inc380000"	"inc382500"	"inc385000"	"inc387500"	"inc390000"	"inc392500"	"inc395000"	"inc397500"	"inc400000"	"inc402500"	"inc405000"	"inc407500"	"inc410000"	"inc412500"	"inc415000"	"inc417500"	"inc420000"	"inc422500"	"inc425000"	"inc427500"	"inc430000"	"inc432500"	"inc435000"	"inc437500"	"inc440000"	"inc442500"	"inc445000"	"inc447500"	"inc450000"	"inc452500"	"inc455000"	"inc457500"	"inc460000"	"inc462500"	"inc465000"	"inc467500"	"inc470000"	"inc472500"	"inc475000"	"inc477500"	"inc480000"	"inc482500"	"inc485000"	"inc487500"	"inc490000"	"inc492500"	"inc495000"	"inc497500"	"inc500000"	"state"	"grp"
0	0	42	148	255	361	467	573	680	786	892	998	1105	1211	1317	1423	1530	1636	1742	1848	1955	2061	2167	2273	2380	2486	2592	2698	2805	2911	3017	3123	3230	3336	3442	3548	3655	3761	3867	3973	4080	4186	4292	4398	4505	4611	4717	4823	4930	5036	5142	5248	5355	5461	5567	5673	5780	5886	5992	6098	6205	6311	6417	6523	6630	6736	6842	6948	7055	7161	7267	7373	7480	7586	7692	7798	7905	8011	8117	8223	8330	8436	8542	8648	8755	8861	8967	9073	9180	9286	9392	9498	9605	9711	9817	9923	10030	10136	10242	10348	10455	10561	10667	10773	10880	10986	11092	11198	11305	11411	11517	11623	11730	11836	11942	12048	12155	12261	12367	12473	12580	12686	12792	12898	13005	13111	13217	13323	13430	13536	13642	13748	13855	13961	14067	14173	14280	14386	14492	14598	14705	14811	14917	15023	15130	15236	15342	15448	15555	15661	15767	15873	15980	16086	16192	16298	16405	16511	16617	16723	16830	16936	17042	17148	17255	17361	17467	17573	17680	17786	17892	17998	18105	18211	18317	18423	18530	18636	18742	18848	18955	19061	19167	19273	19380	19486	19592	19698	19805	19911	20017	20123	20230	20336	20442	20548	20655	20761	20867	20973	21080	"MI"	"mar3"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	262	395	529	663	797	930	1064	1198	1332	1465	1599	1733	1867	2010	2187	2363	2539	2715	2892	3068	3244	3420	3597	3773	3949	4125	4302	4478	4654	4830	5007	5183	5359	5535	5712	5888	6064	6240	6417	6593	6769	6945	7122	7298	7474	7650	7827	8003	8179	8355	8532	8708	8884	9060	9237	9413	9589	9774	9971	10167	10363	10559	10756	10952	11148	11344	11541	11737	11933	12129	12326	12522	12718	12914	13111	13307	13503	13699	13896	14092	14288	14484	14681	14877	15073	15269	15466	15662	15858	16054	16251	16447	16643	16839	17036	17232	17428	17624	17821	18017	18213	18409	18615	18861	19108	19354	19600	19846	20093	20339	20585	20831	21078	21324	21570	21816	22063	22309	22555	22801	23048	23294	23540	23786	24033	24279	24525	24771	25018	25264	25510	25756	26003	26249	26495	26741	26988	27234	27480	27726	27973	28219	28465	28711	28958	29204	29450	29696	29943	30189	30435	30681	30928	31174	31420	31666	31913	32159	32405	32651	32898	33144	33390	33636	33883	34129	34375	34621	34868	35114	35360	35606	35853	36099	36345	36591	36838	37084	37330	37576	37823	38069	38315	38561	38808	39054	"MN"	"mar3"
0	0	0	0	0	0	0	0	0	42	117	206	306	420	545	670	795	920	1045	1170	1295	1420	1545	1670	1795	1920	2045	2170	2295	2420	2545	2670	2795	2920	3045	3170	3295	3420	3545	3670	3795	3920	4045	4170	4295	4420	4545	4670	4795	4920	5045	5170	5295	5420	5545	5670	5795	5920	6045	6170	6295	6420	6545	6670	6795	6920	7045	7170	7295	7420	7545	7670	7795	7920	8045	8170	8295	8420	8545	8670	8795	8920	9045	9170	9295	9420	9545	9670	9795	9920	10045	10170	10295	10420	10545	10670	10795	10920	11045	11170	11295	11420	11545	11670	11795	11920	12045	12170	12295	12420	12545	12670	12795	12920	13045	13170	13295	13420	13545	13670	13795	13920	14045	14170	14295	14420	14545	14670	14795	14920	15045	15170	15295	15420	15545	15670	15795	15920	16045	16170	16295	16420	16545	16670	16795	16920	17045	17170	17295	17420	17545	17670	17795	17920	18045	18170	18295	18420	18545	18670	18795	18920	19045	19170	19295	19420	19545	19670	19795	19920	20045	20170	20295	20420	20545	20670	20795	20920	21045	21170	21295	21420	21545	21670	21795	21920	22045	22170	22295	22420	22545	22670	22795	22920	23045	23170	23295	23420	23545	23670	23795	"MS"	"mar3"
0	0	0	0	0	0	0	0	0	37	111	215	351	501	651	801	951	1101	1251	1401	1551	1701	1851	2001	2151	2301	2451	2601	2751	2901	3051	3201	3351	3501	3651	3801	3951	4101	4251	4401	4551	4701	4851	5001	5151	5301	5451	5601	5751	5901	6051	6201	6351	6501	6651	6801	6951	7101	7251	7401	7551	7701	7851	8001	8151	8301	8451	8601	8751	8901	9051	9201	9351	9501	9651	9801	9951	10101	10251	10401	10551	10701	10851	11001	11151	11301	11451	11601	11751	11901	12051	12201	12351	12501	12651	12801	12951	13101	13251	13401	13551	13701	13851	14001	14151	14301	14451	14601	14751	14901	15051	15201	15351	15501	15651	15801	15951	16101	16251	16401	16551	16701	16851	17001	17151	17301	17451	17601	17751	17901	18051	18201	18351	18501	18651	18801	18951	19101	19251	19401	19551	19701	19851	20001	20151	20301	20451	20601	20751	20901	21051	21201	21351	21501	21651	21801	21951	22101	22251	22401	22551	22701	22851	23001	23151	23301	23451	23601	23751	23901	24051	24201	24351	24501	24651	24801	24951	25101	25251	25401	25551	25701	25851	26001	26151	26301	26451	26601	26751	26901	27051	27201	27351	27501	27651	27801	27951	28101	28251	28401	28551	"MO"	"mar3"
0	0	0	5	31	85	162	262	387	532	686	486	591	703	824	945	1065	1186	1319	1466	1612	1759	1905	2052	2199	2345	2492	2639	2785	2932	3078	3225	3372	3518	3665	3812	3958	4105	4251	4398	4545	4674	4804	4933	5063	5192	5321	5451	5580	5709	5839	5968	6098	6227	6356	6486	6615	6744	6874	7003	7133	7262	7391	7521	7650	7779	7909	8038	8168	8297	8426	8554	8678	8802	8927	9051	9175	9299	9423	9548	9672	9796	9920	10044	10169	10293	10417	10541	10665	10790	10914	11038	11162	11286	11411	11535	11659	11783	11907	12032	12156	12280	12404	12524	12639	12755	12871	12986	13102	13217	13333	13448	13564	13680	13795	13911	14026	14142	14257	14373	14489	14604	14720	14835	14951	15067	15182	15298	15413	15529	15644	15760	15876	15991	16107	16222	16338	16453	16569	16685	16800	16916	17031	17147	17262	17378	17494	17609	17725	17840	17956	18071	18187	18303	18418	18534	18649	18765	18880	18996	19112	19227	19343	19458	19574	19690	19805	19921	20036	20152	20267	20383	20499	20614	20730	20845	20958	21070	21182	21295	21407	21519	21631	21743	21855	21967	22079	22192	22304	22416	22528	22640	22752	22864	22976	23089	23201	22018	22131	22243	22355	"MT"	"mar3"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	154	242	330	417	505	603	728	853	979	1104	1229	1354	1480	1605	1743	1914	2085	2256	2427	2598	2769	2940	3111	3282	3453	3624	3795	3966	4137	4308	4479	4650	4821	4992	5163	5334	5505	5676	5847	6018	6189	6360	6531	6702	6873	7044	7215	7386	7557	7728	7899	8070	8241	8412	8583	8754	8925	9096	9267	9438	9609	9780	9951	10122	10293	10464	10635	10806	10977	11148	11319	11490	11661	11832	12003	12174	12345	12516	12687	12858	13029	13200	13371	13542	13713	13884	14055	14226	14397	14568	14739	14910	15081	15252	15423	15594	15765	15936	16107	16278	16449	16620	16791	16962	17133	17304	17475	17646	17817	17988	18159	18330	18501	18672	18843	19014	19185	19356	19527	19698	19869	20040	20211	20382	20553	20724	20895	21066	21237	21408	21579	21750	21921	22092	22263	22434	22605	22776	22947	23118	23289	23460	23631	23802	23973	24144	24315	24486	24657	24828	24999	25170	25341	25512	25683	25854	26025	26196	26367	26538	26709	26880	27051	27222	27393	27564	27735	27906	28077	28248	28419	28590	28761	28932	29103	29274	29445	29616	29787	29958	30129	30300	30471	30642	30813	30984	"NE"	"mar3"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"NV"	"mar3"
0	0	10	135	260	385	510	635	760	885	1010	1135	1260	1385	1510	1635	1760	1885	2010	2135	2260	2385	2510	2635	2760	2885	3010	3135	3260	3385	3510	3635	3760	3885	4010	4135	4260	4385	4510	4635	4760	4885	5010	5135	5260	5385	5510	5635	5760	5885	6010	6135	6260	6385	6510	6635	6760	6885	7010	7135	7260	7385	7510	7635	7760	7885	8010	8135	8260	8385	8510	8635	8760	8885	9010	9135	9260	9385	9510	9635	9760	9885	10010	10135	10260	10385	10510	10635	10760	10885	11010	11135	11260	11385	11510	11635	11760	11885	12010	12135	12260	12385	12510	12635	12760	12885	13010	13135	13260	13385	13510	13635	13760	13885	14010	14135	14260	14385	14510	14635	14760	14885	15010	15135	15260	15385	15510	15635	15760	15885	16010	16135	16260	16385	16510	16635	16760	16885	17010	17135	17260	17385	17510	17635	17760	17885	18010	18135	18260	18385	18510	18635	18760	18885	19010	19135	19260	19385	19510	19635	19760	19885	20010	20135	20260	20385	20510	20635	20760	20885	21010	21135	21260	21385	21510	21635	21760	21885	22010	22135	22260	22385	22510	22635	22760	22885	23010	23135	23260	23385	23510	23635	23760	23885	24010	24135	24260	24385	24510	24635	24760	"NH"	"mar3"
0	0	0	13	48	83	118	153	188	223	259	297	341	384	428	472	516	560	603	647	691	735	778	829	890	952	1013	1074	1135	1197	1258	1330	1417	1505	1592	1700	1838	1976	2114	2252	2390	2529	2667	2805	2943	3081	3219	3357	3495	3634	3772	3910	4048	4186	4324	4462	4600	4739	4877	5015	5153	5291	5429	5576	5735	5894	6053	6213	6372	6531	6690	6850	7009	7168	7327	7487	7646	7805	7964	8124	8283	8442	8601	8761	8920	9079	9238	9398	9557	9716	9875	10035	10194	10353	10512	10672	10831	10990	11149	11309	11468	11627	11786	11946	12105	12264	12423	12583	12742	12901	13060	13220	13379	13538	13697	13857	14016	14175	14334	14494	14653	14812	14971	15131	15290	15449	15608	15768	15927	16086	16245	16405	16564	16723	16882	17042	17201	17360	17519	17679	17838	17997	18156	18316	18475	18634	18793	18953	19112	19271	19430	19590	19749	19908	20067	20227	20386	20545	20704	20864	21023	21182	21341	21501	21660	21819	21978	22138	22297	22456	22615	22775	22934	23093	23252	23412	23571	23730	23889	24049	24208	24367	24526	24686	24845	25004	25163	25323	25482	25641	25800	25960	26119	26278	26437	26597	26756	26915	27074	27234	27393	"NJ"	"mar3"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	83	125	196	276	356	457	575	692	812	934	1057	1179	1302	1424	1547	1669	1792	1914	2037	2159	2404	2527	2649	2772	2894	3017	3139	3262	3384	3507	3629	3752	3874	3997	4119	4242	4364	4487	4609	4732	4854	4977	5099	5222	5344	5467	5589	5712	5834	5957	6079	6202	6324	6447	6569	6692	6814	6937	7059	7182	7304	7427	7549	7672	7794	7917	8039	8162	8284	8407	8529	8652	8774	8897	9019	9142	9264	9387	9509	9632	9754	9877	9999	10122	10244	10367	10489	10612	10734	10857	10979	11102	11224	11347	11469	11592	11714	11837	11959	12082	12204	12327	12449	12572	12694	12817	12939	13062	13184	13307	13429	13552	13674	13797	13919	14042	14164	14287	14409	14532	14654	14777	14899	15022	15144	15267	15389	15512	15634	15757	15879	16002	16124	16247	16369	16492	16614	16737	16859	16982	17104	17227	17349	17472	17594	17717	17839	17962	18084	18207	18329	18452	18574	18697	18819	18942	19064	19187	19309	19432	19554	19677	19799	19922	20044	20167	20289	20412	20534	20657	20779	20902	21024	21147	21269	21392	21514	21637	21759	21882	22004	22127	22249	22372	22494	"NM"	"mar3"
0	0	0	0	0	0	0	0	42	142	242	342	442	542	642	749	862	975	1106	1242	1390	1537	1685	1832	1980	2132	2293	2454	2616	2777	2938	3099	3261	3422	3583	3744	3906	4067	4228	4389	4551	4712	4873	5034	5196	5357	5518	5679	5841	6002	6163	6324	6486	6647	6808	6969	7131	7292	7453	7614	7776	7937	8098	8259	8421	8582	8743	8904	9066	9227	9388	9549	9712	9878	10044	10210	10377	10543	10709	10875	11042	11208	11374	11540	11707	11873	12039	12205	12372	12538	12704	12870	13037	13203	13369	13535	13702	13868	14034	14200	14367	14533	14699	14865	15032	15198	15364	15530	15697	15863	16029	16195	16362	16528	16694	16860	17027	17193	17359	17525	17692	17858	18024	18190	18357	18523	18689	18855	19022	19188	19354	19520	19687	19853	20019	20185	20352	20523	20694	20865	21037	21208	21379	21550	21722	21893	22064	22235	22407	22578	22749	22920	23092	23263	23434	23605	23777	23948	24119	24290	24462	24633	24804	24975	25147	25318	25489	25660	25832	26003	26174	26345	26517	26688	26859	27030	27202	27373	27544	27715	27887	28058	28229	28400	28572	28743	28914	29085	29257	29428	29599	29770	29942	30113	30284	30455	30627	30798	30969	31140	31312	"NY"	"mar3"
0	0	0	0	0	0	0	143	287	431	575	718	862	1006	1150	1293	1437	1581	1725	1868	2012	2156	2300	2443	2587	2731	2875	3018	3162	3306	3450	3593	3737	3881	4025	4168	4312	4456	4600	4743	4887	5031	5175	5318	5462	5606	5750	5893	6037	6181	6325	6468	6612	6756	6900	7043	7187	7331	7475	7618	7762	7906	8050	8193	8337	8481	8625	8768	8912	9056	9200	9343	9487	9631	9775	9918	10062	10206	10350	10493	10637	10781	10925	11068	11212	11356	11500	11643	11787	11931	12075	12218	12362	12506	12650	12793	12937	13081	13225	13368	13512	13656	13800	13943	14087	14231	14375	14518	14662	14806	14950	15093	15237	15381	15525	15668	15812	15956	16100	16243	16387	16531	16675	16818	16962	17106	17250	17393	17537	17681	17825	17968	18112	18256	18400	18543	18687	18831	18975	19118	19262	19406	19550	19693	19837	19981	20125	20268	20412	20556	20700	20843	20987	21131	21275	21418	21562	21706	21850	21993	22137	22281	22425	22568	22712	22856	23000	23143	23287	23431	23575	23718	23862	24006	24150	24293	24437	24581	24725	24868	25012	25156	25300	25443	25587	25731	25875	26018	26162	26306	26450	26593	26737	26881	27025	27168	27312	27456	27600	27743	27887	"NC"	"mar3"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	51	78	106	133	161	188	216	243	271	298	326	353	381	408	436	463	491	518	546	573	601	628	656	683	730	781	832	883	934	985	1036	1087	1138	1189	1240	1291	1342	1393	1444	1495	1546	1597	1648	1699	1750	1801	1852	1903	1954	2005	2056	2107	2158	2209	2260	2311	2362	2413	2464	2517	2574	2631	2687	2744	2801	2858	2914	2971	3028	3085	3141	3198	3255	3312	3368	3425	3482	3539	3595	3652	3709	3766	3822	3879	3936	3993	4049	4106	4163	4220	4276	4339	4405	4471	4537	4603	4669	4735	4801	4867	4933	4999	5065	5131	5197	5263	5329	5395	5461	5527	5593	5659	5725	5791	5857	5923	5989	6055	6121	6187	6253	6319	6385	6451	6517	6583	6649	6715	6781	6847	6913	6979	7045	7111	7177	7243	7309	7375	7441	7507	7573	7639	7705	7771	7837	7903	7969	8035	8101	8167	8233	8299	8365	8431	8497	8563	8629	8695	8761	8827	8893	8959	9025	9093	9166	9238	9311	9383	9456	9528	9601	9673	9746	9818	9891	9963	10036	10108	10181	10253	10326	10398	10471	10543	10616	10688	"ND"	"mar3"
0	1	13	26	51	76	124	174	234	296	367	441	516	590	664	738	812	894	975	1062	1148	1235	1321	1408	1495	1581	1668	1755	1841	1928	2014	2101	2255	2283	2370	2468	2567	2666	2765	2864	2963	3062	3161	3270	3385	3500	3615	3730	3845	3960	4075	4190	4305	4420	4534	4649	4764	4879	4994	5109	5224	5339	5454	5569	5684	5799	5914	6028	6143	6258	6373	6488	6603	6718	6833	6948	7063	7178	7293	7408	7523	7637	7752	7867	7982	8106	8231	8356	8481	8606	8731	8856	8981	9106	9231	9356	9481	9605	9730	9855	9980	10105	10230	10355	10480	10605	10730	10855	10980	11105	11229	11354	11479	11604	11729	11854	11979	12104	12229	12354	12479	12604	12729	12853	12978	13103	13228	13353	13478	13603	13728	13853	13978	14103	14228	14353	14478	14602	14727	14852	14977	15102	15227	15352	15477	15602	15727	15852	15977	16102	16226	16351	16476	16601	16726	16851	16976	17101	17226	17351	17476	17601	17726	17850	17975	18100	18225	18350	18475	18600	18725	18850	18975	19100	19225	19350	19475	19599	19724	19849	19974	20099	20224	20349	20474	20599	20724	20849	20974	21099	21223	21348	21473	21598	21723	21848	21973	22098	22223	22348	22473	"OH"	"mar3"
0	0	0	0	0	0	0	0	14	39	88	163	265	390	515	640	765	890	1015	1140	1265	1390	1515	1640	1765	1890	2015	2140	2265	2390	2515	2640	2765	2890	3015	3140	3265	3390	3515	3640	3765	3890	4015	4140	4265	4390	4515	4640	4765	4890	5015	5140	5265	5390	5515	5640	5765	5890	6015	6140	6265	6390	6515	6640	6765	6890	7015	7140	7265	7390	7515	7640	7765	7890	8015	8140	8265	8390	8515	8640	8765	8890	9015	9140	9265	9390	9515	9640	9765	9890	10015	10140	10265	10390	10515	10640	10765	10890	11015	11140	11265	11390	11515	11640	11765	11890	12015	12140	12265	12390	12515	12640	12765	12890	13015	13140	13265	13390	13515	13640	13765	13890	14015	14140	14265	14390	14515	14640	14765	14890	15015	15140	15265	15390	15515	15640	15765	15890	16015	16140	16265	16390	16515	16640	16765	16890	17015	17140	17265	17390	17515	17640	17765	17890	18015	18140	18265	18390	18515	18640	18765	18890	19015	19140	19265	19390	19515	19640	19765	19890	20015	20140	20265	20390	20515	20640	20765	20890	21015	21140	21265	21390	21515	21640	21765	21890	22015	22140	22265	22390	22515	22640	22765	22890	23015	23140	23265	23390	23515	23640	23765	"OK"	"mar3"
0	0	0	0	0	0	0	0	0	207	430	632	835	1037	1240	1442	1645	1847	2042	2233	2425	2616	2807	2998	3190	3381	3572	3763	3955	4146	4347	4572	4797	5022	5247	5472	5697	5922	6147	6372	6597	6822	7047	7272	7497	7722	7947	8172	8397	8622	8847	9072	9297	9522	9747	9972	10197	10422	10647	10872	11097	11322	11547	11772	11997	12222	12447	12672	12897	13122	13347	13572	13797	14022	14247	14472	14697	14922	15147	15372	15597	15822	16047	16272	16497	17112	17337	17562	17787	18012	18237	18462	18687	18912	19137	19362	19587	19812	20037	20262	20487	20712	20937	21162	21387	21627	21875	22122	22370	22617	22865	23112	23360	23607	23855	24102	24350	24597	24845	25092	25340	25587	25835	26082	26330	26577	26825	27072	27320	27567	27815	28062	28310	28557	28805	29052	29300	29547	29795	30042	30290	30537	30785	31032	31280	31527	31775	32022	32270	32517	32765	33012	33260	33507	33755	34002	34250	34497	34745	34992	35240	35487	35735	35982	36230	36477	36725	36972	37220	37467	37715	37962	38210	38457	38705	38952	39200	39447	39695	39942	40190	40437	40685	40932	41180	41427	41675	41922	42170	42417	42665	42912	43160	43407	43655	43902	44150	44397	44645	44892	45140	"OR"	"mar3"
0	76	153	230	307	383	460	537	614	690	767	844	921	997	1074	1151	1228	1304	1381	1458	1535	1611	1688	1765	1842	1918	1995	2072	2149	2225	2302	2379	2456	2532	2609	2686	2763	2839	2916	2993	3070	3146	3223	3300	3377	3453	3530	3607	3684	3760	3837	3914	3991	4067	4144	4221	4298	4374	4451	4528	4605	4681	4758	4835	4912	4988	5065	5142	5219	5295	5372	5449	5526	5602	5679	5756	5833	5909	5986	6063	6140	6216	6293	6370	6447	6523	6600	6677	6754	6830	6907	6984	7061	7137	7214	7291	7368	7444	7521	7598	7675	7751	7828	7905	7982	8058	8135	8212	8289	8365	8442	8519	8596	8672	8749	8826	8903	8979	9056	9133	9210	9286	9363	9440	9517	9593	9670	9747	9824	9900	9977	10054	10131	10207	10284	10361	10438	10514	10591	10668	10745	10821	10898	10975	11052	11128	11205	11282	11359	11435	11512	11589	11666	11742	11819	11896	11973	12049	12126	12203	12280	12356	12433	12510	12587	12663	12740	12817	12894	12970	13047	13124	13201	13277	13354	13431	13508	13584	13661	13738	13815	13891	13968	14045	14122	14198	14275	14352	14429	14505	14582	14659	14736	14812	14889	14966	15043	15119	15196	15273	15350	"PA"	"mar3"
0	0	0	0	0	0	0	0	18	112	206	300	393	487	581	675	768	862	956	1050	1143	1237	1331	1425	1518	1612	1706	1800	1893	1987	2081	2175	2268	2384	2502	2621	2740	2859	2977	3096	3215	3334	3452	3571	3690	3809	3927	4046	4165	4284	4402	4521	4640	4759	4877	4996	5115	5234	5352	5471	5590	5709	5827	5946	6092	6242	6392	6541	6691	6841	6991	7140	7290	7440	7590	7739	7889	8039	8189	8338	8488	8638	9255	9405	9554	9704	9854	10004	10153	10303	10453	10603	10752	10902	11052	11202	11351	11501	11651	11801	11950	12100	12250	12400	12549	12699	12849	12999	13148	13298	13448	13598	13747	13897	14047	14197	14346	14496	14646	14796	14945	15095	15245	15395	15544	15694	15844	15994	16143	16293	16443	16593	16742	16892	17042	17192	17341	17491	17641	17791	17940	18090	18240	18390	18539	18689	18839	18989	19138	19288	19438	19588	19737	19887	20037	20187	20336	20486	20636	20786	20935	21085	21235	21385	21534	21684	21834	21984	22133	22283	22433	22583	22732	22882	23032	23182	23331	23481	23631	23781	23930	24080	24230	24380	24529	24679	24829	24979	25128	25278	25428	25578	25727	25877	26027	26177	26326	26476	26626	26776	26925	"RI"	"mar3"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	160	271	403	556	731	906	1081	1256	1431	1606	1781	1956	2131	2306	2481	2656	2831	3006	3181	3356	3531	3706	3881	4056	4231	4406	4581	4756	4931	5106	5281	5456	5631	5806	5981	6156	6331	6506	6681	6856	7031	7206	7381	7556	7731	7906	8081	8256	8431	8606	8781	8956	9131	9306	9481	9656	9831	10006	10181	10356	10531	10706	10881	11056	11231	11406	11581	11756	11931	12106	12281	12456	12631	12806	12981	13156	13331	13506	13681	13856	14031	14206	14381	14556	14731	14906	15081	15256	15431	15606	15781	15956	16131	16306	16481	16656	16831	17006	17181	17356	17531	17706	17881	18056	18231	18406	18581	18756	18931	19106	19281	19456	19631	19806	19981	20156	20331	20506	20681	20856	21031	21206	21381	21556	21731	21906	22081	22256	22431	22606	22781	22956	23131	23306	23481	23656	23831	24006	24181	24356	24531	24706	24881	25056	25231	25406	25581	25756	25931	26106	26281	26456	26631	26806	26981	27156	27331	27506	27681	27856	28031	28206	28381	28556	28731	28906	29081	29256	29431	29606	29781	29956	30131	30306	30481	30656	30831	31006	31181	31356	31531	31706	31881	32056	32231	"SC"	"mar3"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"SD"	"mar3"
0	0	150	300	450	600	750	900	1050	1200	1350	1500	1650	1800	1950	2100	2250	2400	2550	2700	2850	3000	3150	3300	3450	3600	3750	3900	4050	4200	4350	4500	4650	4800	4950	5100	5250	5400	5550	5700	5850	6000	6150	6300	6450	6600	6750	6900	7050	7200	7350	7500	7650	7800	7950	8100	8250	8400	8550	8700	8850	9000	9150	9300	9450	9600	9750	9900	10050	10200	10350	10500	10650	10800	10950	11100	11250	11400	11550	11700	11850	12000	12150	12300	12450	12600	12750	12900	13050	13200	13350	13500	13650	13800	13950	14100	14250	14400	14550	14700	14850	15000	15150	15300	15450	15600	15750	15900	16050	16200	16350	16500	16650	16800	16950	17100	17250	17400	17550	17700	17850	18000	18150	18300	18450	18600	18750	18900	19050	19200	19350	19500	19650	19800	19950	20100	20250	20400	20550	20700	20850	21000	21150	21300	21450	21600	21750	21900	22050	22200	22350	22500	22650	22800	22950	23100	23250	23400	23550	23700	23850	24000	24150	24300	24450	24600	24750	24900	25050	25200	25350	25500	25650	25800	25950	26100	26250	26400	26550	26700	26850	27000	27150	27300	27450	27600	27750	27900	28050	28200	28350	28500	28650	28800	28950	29100	29250	29400	29550	29700	29850	"TN"	"mar3"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"TX"	"mar3"
